METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE
4471,TICKETLESS METER MULTISPACE,STRATTON ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Stratton St between Longland St & Commercial Rd in Newstead ,8,0,,153.041986,-27.451543,4000576
4473,TICKETLESS METER MULTISPACE,STRATTON ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Stratton St between Commercial Rd & Longland St in Newstead ,4,0,,153.04186,-27.451535,4000575
4474,TICKETLESS METER MULTISPACE,HELEN ST,TENERIFFE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Helen St between Commercial Rd & Vernon Tce in Newstead ,5,0,,153.045803,-27.453694,4000527
4480,TICKETLESS METER MULTISPACE,ARTHUR ST,TENERIFFE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Arthur St between Chester St & Commercial Rd in Fortitude Valley,6,0,,153.044647,-27.454048,4000523
4481,TICKETLESS METER MULTISPACE,COMMERCIAL RD,TENERIFFE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Commercial Rd between Arthur St & Doggett St in Fortitude Valley,9,0,,153.044511,-27.453795,4000521
4482,TICKETLESS METER MULTISPACE,DOGGETT ST,TENERIFFE,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Doggett St between Commercial Rd & Chester St in Fortitude Valley,8,0,,153.043097,-27.45407,4000538
4483,TICKETLESS METER MULTISPACE,ARTHUR ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Arthur St between James St & Brunswick St in Fortitude Valley,8,0,,153.03901,-27.459966,4000391
4485,TICKETLESS METER MULTISPACE,LEOPOLD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Leopold St between Commercial Rd & Proe St in Fortitude Valley,5,0,,153.04169,-27.45349,4000579
4486,TICKETLESS METER MULTISPACE,PROE ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Proe St between Leopold St & Doggett St in Fortitude Valley,7,0,,153.041699,-27.453844,4000581
4487,TICKETLESS METER MULTISPACE,LEOPOLD ST,NEWSTEAD,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Leopold St between Proe St & Chester St in Fortitude Valley,6,0,,153.041403,-27.453883,4000582
4488,TICKETLESS METER MULTISPACE,CHESTER ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Chester St between Leopold St & Doggett St in Fortitude Valley,8,0,,153.041586,-27.454759,4000584
4489,TICKETLESS METER MULTISPACE,DOGGETT ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Doggett St between Chester St & Wandoo St in Fortitude Valley,10,0,,153.041243,-27.456301,4000422
4490,TICKETLESS METER MULTISPACE,ROBERTSON ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Robertson St between End & Light St in Fortitude Valley,7,0,,153.038977,-27.458443,4000383
4491,TICKETLESS METER MULTISPACE,ROBERTSON ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Robertson St between James St & Brunswick St in Fortitude Valley,8,0,,153.037903,-27.459543,4000383
4492,TICKETLESS METER MULTISPACE,HARRISON LANE,FORTITUDE VALLEY,4,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$1.60,"$1.00 Night,Sat,Sun",Harrison Lane between Martin St & Ivory St in Fortitude Valley,6,0,,153.036228,-27.460575,4000387
4493,TICKETLESS METER MULTISPACE,MARSHALL ST,FORTITUDE VALLEY,1,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Marshall St between Ann St & Mclachlan St in Fortitude Valley,3,0,,153.034544,-27.459362,4000441
4494,TICKETLESS METER MULTISPACE,WANDOO ST,FORTITUDE VALLEY,4,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$1.60,"$1.00 Night,Sat,Sun",Wandoo St between Doggett St & Ann St in Fortitude Valley,4,0,,153.039191,-27.45489,4000378
4495,TICKETLESS METER MULTISPACE,BRIDGE ST,FORTITUDE VALLEY,9,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$1.60,"$1.00 Night,Sat,Sun",Bridge St between Wickham St & End in Fortitude Valley,4,0,,153.035686,-27.454536,4000398
4496,TICKETLESS METER MULTISPACE,SYMES ST,BOWEN HILLS,2,NONE,7 DAYS,7AM-10PM MON-FRI & 7AM-7PM SAT-SUN,"Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Brewers St at Symes St in Bowen Hills ,10,0,,153.033719,-27.453013,4000490
4497,TICKETLESS METER MULTISPACE,BREWERS ST,BOWEN HILLS,2,NONE,7 DAYS,7AM-10PM MON-FRI & 7AM-7PM SAT-SUN,"Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Brewers St at Symes St in Bowen Hills ,10,0,,153.033655,-27.453087,4000490
4501,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Jordan Tce between Edmonstone Rd & Cintra Rd in Bowen Hills ,11,0,,153.04172,-27.445272,4000496
4502,TICKETLESS METER MULTISPACE,SCANLAN ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Scanlan St between End & Light St in Bowen Hills,6,0,,153.037485,-27.451338,4000372
4503,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Prospect St between Brookes St & Light St in Bowen Hills,4,0,,153.037038,-27.452521,4000370
4504,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Prospect St between Brookes St & Light St in Bowen Hills,12,0,,153.037734,-27.451823,4000370
4505,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Prospect St between Light St & Brookes St in Bowen Hills,8,0,,153.037599,-27.451802,4000370
4506,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Prospect St between Knapp St & Light St in Bowen Hills,7,0,,153.038401,-27.451138,4000371
4507,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Prospect St between Light St & Knapp St in Bowen Hills,15,0,,153.039094,-27.450294,4000371
4509,TICKETLESS METER MULTISPACE,KNAPP ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Knapp St between Wickham St & Knapp St in Bowen Hills,9,0,,153.039921,-27.450759,4000375
4510,TICKETLESS METER MULTISPACE,MONTPELIER RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Montepelier Rd between Breakfast Ck Rd & Markwell St in Bowen Hills,4,0,,153.03927,-27.448854,4000499
4511,TICKETLESS METER MULTISPACE,MONTPELIER RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Montepelier Rd between Cintra Rd & Down St in Bowen Hills,2,0,,153.039634,-27.448941,4000499
4512,TICKETLESS METER MULTISPACE,CINTRA RD,BOWEN HILLS,4,NONE,MON-FRI,9AM-4PM,"Zone 2, 15 min free",$1.60,,Cintra Rd between Boyd St & Montepelier Rd in Bowen Hills,10,0,,153.038725,-27.447494,4000518
4513,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Jordan Tce between Cintra Rd & Roche Ave in Bowen Hills,23,0,,153.040721,-27.445047,4000496
4514,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Jordan Tce between Roche Ave & Cintra Rd in Bowen Hills,4,0,,153.041398,-27.445285,4000497
4515,TICKETLESS METER MULTISPACE,DUNLOP ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Dunlop St between Jordan Tce & Breakfast Ck Rd in Bowen Hills,10,0,,153.041953,-27.446877,4000498
4516,TICKETLESS METER MULTISPACE,DURONG ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Durong St between Breakfast Ck Rd & Ross St in Bowen Hills ,8,0,,153.044049,-27.44192,4000591
4517,TICKETLESS METER MULTISPACE,ROSS ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Ross St between Wickham Grove & End in Bowen Hills ,8,0,,153.04348,-27.441797,4000589
4518,TICKETLESS METER MULTISPACE,EDMUND ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Edmund St between Ross St & Breakfast Ck Rd in Bowen Hills ,8,0,,153.042935,-27.44372,4000590
4519,TICKETLESS METER MULTISPACE,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Ross St between Edmund St & Edmonstone St in Bowen Hills ,5,0,,153.042356,-27.443913,4000588
4520,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Edmondstone St between Thompsan St & Wickham Grove in Bowen Hills,5,0,,153.041411,-27.443339,4000494
4521,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hills,12,0,,153.040836,-27.442917,4000494
4522,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,4,"NO STOPPING 6-9 AM , 4-7 PM MON-FRI",MON-FRI,9AM-4PM,"Zone 2, 15 min free",$1.60,,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hills,5,0,,153.039649,-27.442549,4000493
4523,TICKETLESS METER MULTISPACE,MURRAY ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Murray St between Thompsan St & End in Bowen Hills,7,0,,153.040295,-27.441597,4000492
4524,TICKETLESS METER MULTISPACE,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Thompson St between Allison St & Murray St in Bowen Hills,10,0,,153.040684,-27.440538,4000492
4525,TICKETLESS METER MULTISPACE,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Thompson St between Murray St & Allison St in Bowen Hills,12,0,,153.040563,-27.440498,4000492
4526,TICKETLESS METER MULTISPACE,ALLISON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Allison St between Allison St & Abbotsford Rd in Bowen Hills,7,0,,153.040992,-27.439241,4000491
4528,TICKETLESS METER MULTISPACE,NEWSTEAD AVE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Ave between Breakfast Ck & Newstead Tce in Newstead,18,0,,153.04501,-27.443272,4000543
4529,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Newstead Ave & Evelyn St in Newstead ,9,0,,153.04576,-27.443576,4000544
4530,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Newstead Ave & Evelyn St in Newstead ,6,0,,153.045535,-27.444793,4000544
4531,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Newstead Ave & Evelyn St in Newstead ,7,0,,153.045594,-27.445605,4000544
4532,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Newstead Ave & Evelyn St in Newstead ,6,0,,153.045689,-27.446164,4000544
4533,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Newstead Ave & Evelyn St in Newstead ,6,0,,153.045775,-27.446703,4000544
4534,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Evelyn St & Austin St in Newstead ,6,0,,153.045714,-27.447198,4000543
4535,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Evelyn St & Austin St in Newstead ,7,0,,153.045594,-27.446514,4000545
4536,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Austin St & Maud St in Newstead ,10,0,,153.045442,-27.445674,4000543
4537,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Maud St & Halford St in Newstead ,6,0,,153.045377,-27.444778,4000543
4538,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Maud St & Halford St in Newstead ,4,0,,153.045472,-27.444241,4000543
4539,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Newstead Tce between Halford St & Newstead Ave in Newstead ,4,0,,153.045617,-27.443541,4000543
4540,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Halford St between Breakfast Ck & Newstead Tce in Newstead ,18,0,,153.044756,-27.443643,4000541
4541,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Halford St between Newstead Tce & Breakfast Ck Rd in Newstead,4,0,,153.045291,-27.443856,4000541
4542,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Halford St between Newstead Tce & Breakfast Ck Rd in Newstead,6,0,,153.044329,-27.443708,4000542
4543,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Maud St between Breakfast Ck & Newstead Tce in Newstead ,4,0,,153.043494,-27.444748,4000548
4544,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Maud St between Breakfast Ck & Newstead Tce in Newstead ,10,0,,153.044839,-27.444946,4000546
4545,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Maud St between Newstead Tce & Breakfast Ck Rd in Newstead ,8,0,,153.044874,-27.445096,4000547
4546,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Maud St between Newstead Tce & Breakfast Ck Rd in Newstead ,9,0,,153.043843,-27.444934,4000547
4547,TICKETLESS METER MULTISPACE,WATERLOO ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Waterloo St between Gordon St & Newstead Tce in Newstead,12,0,,153.045317,-27.447967,4000560
4548,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Austin St between Breakfast Ck & Newstead Tce in Newstead ,6,0,,153.04346,-27.445849,4000549
4549,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Austin St between Breakfast Ck & Newstead Tce in Newstead ,6,0,,153.04532,-27.446123,4000551
4550,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Austin St between Newstead Tce & Breakfast Ck Rd in Newstead,11,0,,153.04518,-27.446247,4000550
4551,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Austin St between Newstead Tce & Breakfast Ck Rd in Newstead,9,0,,153.044251,-27.446103,4000545
4552,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Austin St between Newstead Tce & Breakfast Ck in Newstead ,11,0,,153.04325,-27.445959,4000545
4554,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Evelyn St between Breakfast Ck & Newstead Tce in Newstead ,13,0,,153.044098,-27.447043,4000553
4555,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Evelyn St between Breakfast Ck & Newstead Tce in Newstead ,9,0,,153.045211,-27.447208,4000552
4556,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Evelyn St between Newstead Tce & Gordon St in Newstead ,11,0,,153.045316,-27.447368,4000553
4557,TICKETLESS METER MULTISPACE,BYRES ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Byres St between Evelyn St & Waterloo St in Newstead ,5,0,,153.043883,-27.447441,4000557
4558,TICKETLESS METER MULTISPACE,GORDON ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Gordon St between Evelyn St & Waterloo St in Newstead,6,0,,153.044713,-27.447657,4000559
4559,TICKETLESS METER MULTISPACE,BYRES ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Byres St between Waterloo St & Evelyn St in Newstead ,8,0,,153.043763,-27.447419,4000558
4560,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Creswell St between Evelyn St & Waterloo St in Newstead ,8,0,,153.043055,-27.447576,4000554
4561,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Creswell St between Evelyn St & Waterloo St in Newstead ,4,0,,153.043079,-27.448094,4000555
4562,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Creswell St between Waterloo St & Evelyn St in Newstead ,14,0,,153.042919,-27.447377,4000556
4564,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Skyring Tce between Breakfast Ck Rd & Wyandra St in Newstead,13,0,,153.0465,-27.450118,4000562
4565,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead,9,0,,153.046563,-27.450465,4000833
4566,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead,5,0,,153.045363,-27.449887,4000562
4567,TICKETLESS METER MULTISPACE,FESTIVAL PL,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Festival Place between Longland St & End in Newstead,12,0,,153.045899,-27.451066,4000564
4568,TICKETLESS METER MULTISPACE,WATERLOO ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Waterloo St between Newstead Tce & Gordon St in Newstead,12,0,,153.04536,-27.448114,4000560
4569,TICKETLESS METER MULTISPACE,CUNNINGHAM ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Cunningham St between Waterloo St & Skyring Tce in Newstead River,7,0,,153.044044,-27.448822,4000593
4570,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Alfred St between Constance St & Brunswick St in Bowen Hills,8,0,,153.033668,-27.455404,4000356
4571,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Alfred St between Constance St & Brunswick St in Bowen Hills,5,0,,153.033074,-27.456011,4000356
4572,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Alfred St between Brunswick St & Julia St in Bowen Hills,5,0,,153.033643,-27.455276,4000358
4573,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Alfred St between Brunswick St & Julia St in Bowen Hills,6,0,,153.033039,-27.455885,4000357
4574,TICKETLESS METER MULTISPACE,CONSTANCE ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Constance St between Water St & St Pauls Tce in Bowen Hills,5,0,,153.033098,-27.453392,4000500
4575,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Baxter St between Water St & St Pauls Tce in Bowen Hills,6,0,,153.032577,-27.454531,4000354
4576,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Baxter St between Water St & St Pauls Tce in Bowen Hills,7,0,,153.031763,-27.453887,4000354
4577,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Baxter St between St Pauls Tce & Water St in Bowen Hills,2,0,,153.032092,-27.454322,4000355
4578,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Amelia St between St Pauls Tce & Brunswick St in Bowen Hills,6,0,,153.031605,-27.454966,4000393
4579,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Amelia St between Brunswick St & St Pauls Tce in Bowen Hills,4,0,,153.030703,-27.454744,4000394
4580,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Amelia St between Brunswick St & Bend in Bowen Hills,3,0,,153.030715,-27.454577,4000394
4581,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Amelia St between Bend & St Pauls Tce in Bowen Hills,5,0,,153.031283,-27.454569,4000394
4582,TICKETLESS METER MULTISPACE,WATER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Water St between Brunswick St & Baxter St in Bowen Hills,6,0,,153.030743,-27.453945,4000353
4583,TICKETLESS METER MULTISPACE,WATER ST,FORTITUDE VALLEY,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Water St between Brunswick St & Baxter St in Bowen Hills,5,0,,153.03071,-27.453842,4000444
4585,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,6,0,,153.030066,-27.452008,4000501
4586,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,6,0,,153.031008,-27.451572,4000501
4588,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Brunswick St & Brookes St in Bowen Hills,17,0,,153.033374,-27.45061,4000503
4589,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Brunswick St & Brookes St in Bowen Hills,12,0,,153.034331,-27.450207,4000503
4590,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Exhibition & Alexandria St in Bowen Hills,17,0,,153.034135,-27.45044,4000503
4591,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Alexandria St & Costin St in Bowen Hills,4,0,,153.032756,-27.45099,4000503
4593,TICKETLESS METER MULTISPACE,GREGORY TCE,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Gregory Tce between Costin St & Anderson St in Bowen Hills,7,0,,153.030769,-27.451805,4000300
